"","PopNumber","PopName","Year","ML","ShelfNumber","ShelfPlacement","CorollaWidth","CorollaLength","Stress","measurementWave","Nectar","ID","ASD","cw_adj","cl_adj","asd_adj","brix_adj","normCW","normCL","normASD","normBrix","facYear","PopulationName","State","FieldType","Lat","Long","NumberIndsED50"
"110","10","DuplinWest",2003,"12",2,14,59.09,58.79,0,1,6,"2.14",1.69,1.28171660473726,1.16749405936463,-3.14800880895577,2.01032663598608,1.85971460702661,0.587679007029081,0.894414486887429,1.38573071460501,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"111","10","DuplinWest",2012,"29",17,2,63.19,66.01,0,2,1.4,"17.2",-4.02,1.36519425942448,1.30576381772664,5.80233009708738,0.434212415641602,0.835913355593748,2.13425260359346,-1.36612938776595,-0.823024911500284,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"112","10","DuplinWest",2003,"21",8,15,43.8,52.54,0,1,NA,"8.15",-0.920000000000002,0.950062401209879,1.04337706887256,1.71370893741971,NA,-0.338269446042271,0.381939968216097,-0.0452911954462791,NA,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"113","10","DuplinWest",2012,"36",4,9,NA,NA,0,2,5.6,"4.9",NA,NA,NA,NA,1.73684966256641,NA,NA,NA,1.08881705776774,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"114","10","DuplinWest",2012,"36",4,9,58.62,61.79,0,1,6.2,"4.9",0.129999999999999,1.26646126740723,1.22228671863853,-0.187637540453073,1.92294069784138,0.769201547546858,1.58777319244913,0.267300673613462,1.21657638514969,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"115","10","DuplinWest",2003,"20",18,13,38.51,45.65,0,1,2,"18.13",-2.97,0.835317421703024,0.906550498554098,5.53229950449624,0.670108878662027,-1.06478381411079,-0.0988008090309458,-0.922396414966804,-0.311469289368747,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"116","10","DuplinWest",2003,"20",9,7,46.14,55.5,0,1,NA,"9.7",1.73,1.00081915963068,1.1021588755696,-3.22251789319142,NA,-0.0109232443799587,0.496344893487477,0.912989721392641,NA,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"117","10","DuplinWest",2003,"20",18,13,57.2,50.74,0,2,1.2,"18.13",-0.420000000000002,1.24072076139738,1.00763137561084,0.782345384474219,0.402065327197216,1.58088759020352,0.291503983566783,0.074155443018136,-0.84701829412646,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"118","10","DuplinWest",2003,"15",6,4,47.3,54.92,0,1,9.2,"6.4",-0.600000000000001,1.02598062961706,1.09064081885194,1.1176362635346,3.08250084184532,0.152639495893432,0.476724625469,0.0329337459555833,2.19066958102797,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"119","10","DuplinWest",2016,"15",13,19,NA,NA,0,2,1.2,"13.19",NA,NA,NA,NA,0.389148737137512,NA,NA,NA,-0.942075774995776,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"120","10","DuplinWest",2012,"36",4,9,43.52,51.61,0,1,7,"4.9",1.26,0.940231906474971,1.02091305306578,-1.81864077669903,2.17106207820801,0.054690124101152,0.187065127513255,0.758034226387377,1.38804462548751,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"121","10","DuplinWest",2003,"12",8,20,NA,NA,0,2,1,"8.20",NA,NA,NA,NA,0.335054439331014,NA,NA,NA,-1.15136710817293,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"122","10","DuplinWest",2003,"15",8,6,49.95,60.42,0,2,2,"8.6",-1.83,1.0834615739825,1.19986377048496,3.40879060378051,0.670108878662027,0.529390705689382,0.622816094580565,-0.437511333899716,-0.311469289368747,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"123","10","DuplinWest",2003,"14",11,6,44.37,53.14,0,1,NA,"11.6",0.0700000000000003,0.962426226979049,1.0552922999598,-0.13039089741237,NA,-0.258856969382281,0.408223973707985,0.211480540493207,NA,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"124","10","DuplinWest",2003,"12",8,20,57.95,56.15,0,1,1.8,"8.20",2.53,1.25698895319892,1.11506704258078,-4.7126995779042,0.603097990795824,1.69130871470206,0.516944222645822,1.21344704458269,-0.474924383506424,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"125","10","DuplinWest",2003,"2",12,4,55.4,49.16,0,2,1,"12.4",-1.88,1.20167710107368,0.976254600414446,3.50192695907505,0.335054439331014,1.31710287125313,0.194988400449712,-0.467147868109498,-1.15136710817293,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"126","10","DuplinWest",2012,"18",5,11,46.63,54.23,0,1,5,"5.11",-2.12,1.00742219207095,1.07274006719157,3.0599352750809,1.55075862729144,0.321328211658155,0.559866252261194,-0.55561315529666,0.836670549241373,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"127","10","DuplinWest",2012,"18",16,12,38.61,44.47,0,2,2.6,"16.12",6.26,0.834153352688387,0.879674548921433,-9.03546925566343,0.806394486191547,-0.683898967678031,-0.879898703259019,2.39894350234809,-0.0232116052123849,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"128","10","DuplinWest",2012,"22",9,3,46.78,52.27,0,1,NA,"9.3",1.32,1.01066288108684,1.03396871311273,-1.9052427184466,NA,0.331684574144275,0.281851896864373,0.796039686427764,NA,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"129","10","DuplinWest",2016,"15",5,8,52.04,61.37,0,1,0.8,"5.8",-4.03,1.11253645722467,1.21462772233514,4.10752709349904,0.259432491425008,0.733625915621626,1.33428649464827,-1.25983339895587,-1.66379278588507,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"130","10","DuplinWest",2016,"15",13,19,NA,NA,0,2,1.2,"13.19",NA,NA,NA,NA,0.389148737137512,NA,NA,NA,-0.942075774995776,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"131","10","DuplinWest",2003,"14",11,6,NA,NA,0,2,4.6,"11.6",NA,NA,NA,NA,1.54125042092266,NA,NA,NA,0.905578242964088,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"132","10","DuplinWest",2003,"15",18,9,NA,NA,0,2,5.8,"18.9",NA,NA,NA,NA,1.94331574811988,NA,NA,NA,1.27869345574187,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"133","10","DuplinWest",2003,"12",5,22,57.37,55.2,0,1,NA,"5.22",-0.32,1.24440821820573,1.09620126002598,0.596072673885117,NA,1.60589028288534,0.486348162396085,0.10308161831264,NA,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"134","10","DuplinWest",2003,"2",14,15,48.09,53.6,0,2,1.4,"14.15",16.07,1.04311645831468,1.06442731046001,-29.9340245916682,0.469076215063419,0.264508428639478,0.427223040842985,2.8118263903977,-0.681093396328334,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"135","10","DuplinWest",2003,"12",2,14,48.47,41.32,0,1,4.2,"2.14",2.17,1.05135900882746,0.82056224754119,-4.04211781978344,1.40722864519026,0.318454710091983,-0.7048106149108,1.04955128096438,0.776953967017535,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"136","10","DuplinWest",2012,"18",14,10,43.86,50.32,0,2,1.2,"14.10",3.15,0.947577468244306,0.995395172064909,-4.54660194174758,0.372182070549945,0.0894237813624324,3.35406833480884e-05,1.721270258853,-0.995600185841957,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"137","10","DuplinWest",2003,"21",8,15,46.97,55.89,0,1,NA,"8.15",-1.08,1.01882262522438,1.10990377577631,2.01174527436227,NA,0.106023360675896,0.508873673126361,-0.144561025239075,NA,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"138","10","DuplinWest",2012,"32",14,2,52.27,53.52,0,1,3.5,"14.2",-1.77,1.12927209906817,1.05869534198955,2.5547572815534,1.08553103910401,0.605844213463992,0.459746531130967,-0.441027863778871,0.42436958810975,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"139","10","DuplinWest",2016,"3",11,15,62.29,68.41,0,2,2.8,"11.15",-3.2,1.33166594774259,1.35396256289631,3.26155997498683,0.908013719987527,2.16213252659461,2.2004961062121,-0.957798746898655,0.0844579835675267,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"140","10","DuplinWest",2003,"15",8,6,45.67,56.06,0,2,3,"8.6",-3.41,0.990624426101717,1.11327975791769,6.35189943108827,1.00516331799304,-0.0769538417377045,0.514175504998336,-1.10090969851159,0.173006184801235,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"141","10","DuplinWest",2003,"21",8,15,NA,NA,0,2,4,"8.15",NA,NA,NA,NA,1.34021775732405,NA,NA,NA,0.644481914523707,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"142","10","DuplinWest",2012,"32",6,5,48.75,56.26,0,1,7.2,"6.5",0.489999999999998,1.05322393016211,1.11289611248751,-0.707249190938509,2.23309242329967,0.451234553395476,0.842562759754183,0.391987750673133,1.47994138903519,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"143","10","DuplinWest",2016,"9",9,23,41.4,45.12,0,2,2,"9.23",-1.72,0.885069356823619,0.893009659960264,1.75308848655542,0.64858122856252,-0.749233629817651,-0.665131997952881,-0.269636894527197,-0.224825041264407,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"144","10","DuplinWest",2003,"2",12,18,NA,NA,0,2,1.2,"12.18",NA,NA,NA,NA,0.402065327197216,NA,NA,NA,-0.84701829412646,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"145","10","DuplinWest",2003,"15",14,6,45.94,50.97,0,1,3.2,"14.6",0.77,0.996480975150271,1.01219888086095,-1.43429987153606,1.07217420585924,-0.0390384559413083,0.304124411427503,0.419464290204783,0.338026280085904,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"146","10","DuplinWest",2016,"21",19,4,57.39,47.78,0,2,3.2,"19.4",-2.7,1.22691136203158,0.945656062785936,2.75194122889514,1.03772996570003,1.47923668330021,-0.337842570856322,-0.740598037877921,0.312306379381607,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"147","10","DuplinWest",2012,"36",4,12,59.24,62.64,0,1,8,"4.12",2.35,1.27985611533955,1.23910082627476,-3.39190938511327,2.4812138036663,0.78009348467642,1.69931212228108,1.21932601529883,1.71459365376609,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"148","10","DuplinWest",2003,"21",13,1,52.4,60.4,0,2,2.8,"13.1",-2.48,1.13660433386753,1.19946659611539,4.61956322260965,0.938152430126838,0.881410814805372,0.622418271436745,-0.712443032389489,0.0609189147939101,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"149","10","DuplinWest",2003,"15",8,6,48.41,51.83,0,1,1,"8.6",2,1.05005755348334,1.02927737875266,-3.72545421178198,0.335054439331014,0.309931042744005,0.348463915878988,0.980650364229126,-1.15136710817293,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"150","10","DuplinWest",2012,"29",13,22,46.95,55.05,0,2,1.3,"13.22",-3.76,1.0143356619715,1.08896073573476,5.42705501618123,0.403197243095774,0.343188386900507,0.674685350243355,-1.26804114203991,-0.892894672727648,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"151","10","DuplinWest",2003,"21",9,4,45.95,42.57,0,2,3.6,"9.4",-3.16,0.996697884374291,0.845385645639604,5.88621765461553,1.20619598159165,-0.0376332955341352,-0.491923962062989,-0.994053043152068,0.510479971275158,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"152","10","DuplinWest",2012,"32",3,22,45.01,53.8,0,2,2,"3.22",-0.210000000000001,0.972422750699413,1.06423410685795,0.303106796116506,0.620303450916575,0.195919473039008,0.499309204792123,0.171315003583684,-0.437102468686399,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"153","10","DuplinWest",2016,"3",9,6,52.58,61.03,0,2,3.6,"9.6",-2.05,1.12408084013976,1.20789848287622,2.08943685897594,1.16744621141254,0.808883824882641,1.29245250772616,-0.437380051481484,0.455098382655936,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"154","10","DuplinWest",2003,"22",16,1,52.05,45.15,0,2,3.1,"16.1",-1.39,1.12901251102681,0.896621139314732,2.58919067718847,1.03866876192614,0.830909788618763,-0.152260022006524,-0.266545170676477,0.261159058599604,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"155","10","DuplinWest",2016,"18",17,12,44.59,40.39,0,2,5.2,"17.12",-1.03,0.953266729970173,0.799394063958224,1.04981461694889,1.68631119426255,-0.30465449918313,-1.24711658072232,0.0727199340001615,1.0000058179836,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"156","10","DuplinWest",2016,"6",10,6,NA,NA,0,2,3,"10.6",NA,NA,NA,NA,0.972871842843779,NA,NA,NA,0.194028142423926,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"157","10","DuplinWest",2003,"22",14,12,50.19,54.95,0,1,1,"14.12",0,1.08866739535899,1.0912365804063,0,0.335054439331014,0.56371952365205,0.477769580969917,0.171652155670093,-1.15136710817293,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"158","10","DuplinWest",2003,"22",7,13,40.3,50.2,0,2,4,"7.13",0.850000000000001,0.874144172802697,0.996907667632327,-1.58331804000734,1.34021775732405,-0.821125093959013,0.26051356362347,0.457986370645599,0.644481914523707,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"159","10","DuplinWest",2016,"6",10,6,54.34,43.02,0,1,NA,"10.6",-2.59999999999999,1.1617069770482,0.85144671036105,2.65001747967679,NA,1.0541688624741,-0.923518387765953,-0.678295200674771,NA,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"160","10","DuplinWest",2012,"29",17,2,58.86,52.43,0,2,3.2,"17.2",-3.78,1.27164636983265,1.03713372160897,5.45592233009709,0.99248552146652,0.773498202914295,0.304740238828106,-1.28496594314348,0.328830311646456,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"161","10","DuplinWest",2003,"14",10,24,40.88,41.86,0,2,0,"10.24",3.74,0.886724907795887,0.831285955519705,-6.9665993760323,0,-0.741687975037046,-0.608263327903036,1.74802458658288,-2.19066958102797,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"162","10","DuplinWest",2016,"3",11,15,56.65,54.38,0,1,NA,"11.15",-2.54,1.21109128174053,1.07628247581204,2.58886323014579,NA,1.37610547431289,0.474228939984762,-0.648118649666438,NA,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"163","10","DuplinWest",2012,"32",19,14,47.66,38.93,0,2,2,"19.14",1.95,1.02967492331335,0.770086129739406,-2.81456310679612,0.620303450916575,0.388683215090145,-1.76835126439464,1.04189816739579,-0.437102468686399,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"164","10","DuplinWest",2003,"20",18,13,40.97,43.45,0,1,1,"18.13",-3.63,0.888677090812072,0.862861317900888,6.76169939438429,0.335054439331014,-0.72934053878316,-0.36263863364144,-1.27132660998847,-1.15136710817293,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"165","10","DuplinWest",2003,"20",11,12,64.4,49.69,0,1,NA,"11.12",-2.12,1.39689540269215,0.986779721208173,3.94898146448889,NA,2.65284397654028,0.229388424346314,-0.549120402891071,NA,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"166","10","DuplinWest",2016,"3",9,6,47.59,48.88,0,2,NA,"9.6",-2.84,1.01740219060957,0.967427131623619,2.89463447780081,NA,0.113444996711402,-0.202497319049475,-0.857254320221178,NA,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"167","10","DuplinWest",2003,"14",10,24,47.98,40.73,0,1,3.9,"10.24",0.870000000000001,1.04073045685046,0.808845603638738,-1.62057258212516,1.30671231339095,0.248908814601857,-0.819105035397905,0.4809642997845,0.58363785409086,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"168","10","DuplinWest",2003,"2",10,18,48.44,57.08,0,1,NA,"10.18",-1.88,1.0507082811554,1.133535650766,3.50192695907505,NA,0.314192603498837,0.544080207295554,-0.467147868109498,NA,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"169","10","DuplinWest",2003,"20",11,22,49.42,45.29,0,1,NA,"11.22",0.5,1.07196538510941,0.899401359901754,-0.931363552945495,NA,0.453702196143442,-0.136941092771637,0.300826502303932,NA,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"170","10","DuplinWest",2012,"36",4,9,57.01,61.28,0,1,NA,"4.9",-1.46,1.23167787197008,1.21219825405679,2.1073139158576,NA,0.737508503660991,1.52048132622373,-0.304381749649285,NA,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"171","10","DuplinWest",2003,"20",11,12,62.35,49.48,0,1,NA,"11.12",-2.51,1.35242901176794,0.98260939032764,4.67544503578638,NA,2.3449774908485,0.216017049427598,-0.720423365937408,NA,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"172","10","DuplinWest",2003,"12",2,14,55.1,58.76,0,1,NA,"2.14",0.0599999999999987,1.19516982435307,1.16689829781027,-0.111763626353457,NA,1.27330928507425,0.586977406736525,0.203069820800384,NA,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"173","10","DuplinWest",2016,"15",13,23,NA,NA,0,2,1.6,"13.23",NA,NA,NA,NA,0.518864982850016,NA,NA,NA,-0.543859062658913,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"174","10","DuplinWest",2012,"32",19,14,44.65,45.35,0,2,NA,"19.14",-1.8,0.964645097061292,0.897082095650708,2.59805825242719,NA,0.164300991404286,-0.743983223415109,-0.457607187722883,NA,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"175","10","DuplinWest",2012,"36",4,14,50.98,57.61,0,1,7.2,"4.14",0.699999999999999,1.10140217353157,1.13960087167447,-1.01035598705502,2.23309242329967,0.556368953336665,1.02774711923455,0.486930022432437,1.47994138903519,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"176","10","DuplinWest",2003,"2",12,4,53.4,54.14,0,2,1.8,"12.4",-3.69,1.15829525626958,1.07515101843853,6.87346302073775,0.603097990795824,1.02608285323977,0.448335286260944,-1.30433840419488,-0.474924383506424,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"177","10","DuplinWest",2003,"20",11,22,64.31,52.57,0,2,3.2,"11.22",-1.34,1.39494321967597,1.04397283042692,2.49605432189392,1.07217420585924,2.63928483031801,0.383296397421848,-0.247401257418821,0.338026280085904,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"178","10","DuplinWest",2016,"13",3,11,55.05,57.69,0,1,5.5,"3.11",0.350000000000001,1.17688570273286,1.1417936011327,-0.356733122264186,1.78359837854693,1.15311907650247,0.881495106785366,0.603924679592652,1.10483574396211,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"179","10","DuplinWest",2012,"32",19,14,49.13,39.91,0,2,0.4,"19.14",1.26,1.06143367566901,0.789471806778826,-1.81864077669903,0.124060690183315,0.471170155450352,-1.60679317031182,0.768060201209506,-1.71459365376609,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"180","10","DuplinWest",2016,"6",3,25,50.11,55.02,0,1,NA,"3.25",1.04,1.07127597754666,1.08894927949942,-1.06000699187072,NA,0.46464857326281,0.552975268308746,0.805918479773648,NA,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"181","10","DuplinWest",2003,"12",1,13,52.8,44.83,0,1,4.2,"1.13",1.64,1.14528070282835,0.890266349401538,-3.05487245366122,1.40722864519026,0.939211728047635,-0.1883409737548,0.864122635855108,0.776953967017535,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"182","10","DuplinWest",2016,"15",5,8,46.03,54.5,0,1,NA,"5.8",-3.46,0.984051751077082,1.07865750150342,3.52656172295451,NA,-0.103966741153755,0.488993876545509,-1.027154272915,NA,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"183","10","DuplinWest",2012,"18",5,11,49.35,52.7,0,1,3.4,"5.11",-1.12,1.06618668622564,1.04247467344636,1.61656957928803,1.05451586655818,0.482303686015709,0.343285265884843,-0.146650271425869,0.392830813649729,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"184","10","DuplinWest",2003,"14",13,14,50.79,59.62,0,1,NA,"13.14",-2.99,1.10168194880022,1.18397679570198,5.56955404661405,NA,0.649689880986619,0.606278711709042,-0.928713144580136,NA,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"185","10","DuplinWest",2016,"6",3,25,54,61.47,0,2,1.5,"3.25",0.140000000000001,1.15443829150907,1.21660691041129,-0.142693248905674,0.48643592142189,1.00678425293939,1.3465906084489,0.546763732006372,-0.644531606106613,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
"186","10","DuplinWest",2012,"32",6,5,NA,NA,0,2,0.5,"6.5",NA,NA,NA,NA,0.155075862729144,NA,NA,NA,-1.62137018235294,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"187","10","DuplinWest",2012,"18",15,18,52.76,58.99,0,1,NA,"15.18",0.829999999999998,1.13985834985339,1.16689906995447,-1.19799352750809,NA,0.62282277418812,1.21481747865499,0.54471553615402,NA,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"188","10","DuplinWest",2003,"14",11,6,NA,NA,0,2,8.3,"11.6",NA,NA,NA,NA,2.78095184644741,NA,NA,NA,2.00254516508478,"2003","duplin west","NC","Soy",34.983161,-78.039309,68
"189","10","DuplinWest",2012,"18",5,11,56,62.76,0,1,5,"5.11",1.52999999999999,1.20985723259647,1.24147458264693,-2.2083495145631,1.55075862729144,0.714767017061909,1.71499768459331,0.875750069583015,0.836670549241373,"2012","duplin west","NC","Soy",34.983161,-78.039309,68
"190","10","DuplinWest",2016,"3",9,6,42.55,47.31,0,1,5.5,"9.6",-1.94,0.909654616735386,0.936353878828016,1.97732073483576,1.78359837854693,-0.588962156391414,-0.395671905719248,-0.397740804355347,1.10483574396211,"2016","duplin west","NC","Soy",34.983161,-78.039309,68
